SRR13455468_contig-1000005	JABWQA011647398.1_31_PB1	79.3	87	1	261	209	292	1.47E-39	128	yes
SRR13455468_contig-1000016	JABWQA011647398.1_31_PB1	71	93	281	3	9	99	4.92E-41	132	no
SRR13455468_contig-101000009	JAJPPM010000705.1_81_NP	87.8	41	3	125	177	217	4.45E-20	72.8	no
SRR13455468_contig-103000008	AAGE02013193.1_15_PB1	70	40	2	121	90	129	9.48E-16	58.5	yes
SRR13455468_contig-165000004	JABWQA011504615.1_29_PB1	82.9	35	105	1	107	138	3.20E-17	62.4	no
SRR13455468_contig-184000008	JXPU01103522.1_119_NP	70.6	34	105	4	46	79	1.76E-14	55.1	no
SRR13455468_contig-2000015	JXUM01005594.1_134_NP	59.5	84	32	283	16	99	2.06E-29	102	no
SRR13455468_contig-22000006	JAJPPM010000705.1_80_NP	79.2	53	161	3	112	164	1.03E-24	85.1	no
SRR13455468_contig-28000019	JXUM01035829.1_156_HP3	82.4	34	2	103	4	37	3.26E-17	62.4	no
SRR13455468_contig-3000015	SWKZ01010938.1_321_HP2	43.9	66	84	281	1	66	2.76E-20	70.9	no
SRR13455468_contig-34000019	JAJPPM010001872.1_85_NP	74.5	51	154	2	105	155	2.64E-28	91.7	no
SRR13455468_contig-4000008	JABWQA011647398.1_31_PB1	83.1	77	5	235	292	368	6.96E-42	134	no
SRR13455468_contig-55000014	AAGE02013194.1_2_PB1	78.7	47	144	4	99	145	2.04E-22	80.1	no
SRR13455468_contig-6000000	JAJPPM010000705.1_81_NP	95.4	65	197	3	219	283	6.26E-42	131	no
SRR13455468_contig-68000000	SWKZ01011752.1_343_HP3	60.4	48	1	144	50	97	8.51E-19	66.2	yes
SRR13455468_contig-81000001	SWKZ01000155.1_278_NP	62.5	24	134	63	371	394	6.94E-08	38.9	no
SRR13478245_contig-10	JAJPPM010000005.1_91_NP	78.3	106	3	320	143	248	3.16E-61	181	no
SRR13478245_contig-11000012	JAJPPM010000005.1_92_NP	55.3	38	115	2	1	38	4.08E-12	49.3	no
SRR13478245_contig-117000005	JAJPPM010000001.1_100_NP	56.8	37	114	4	141	177	1.47E-11	48.5	no
SRR13478245_contig-18000015	JXPU01103522.1_119_NP	71.2	52	1	156	46	97	4.33E-25	83.2	no
SRR13478245_contig-2000017	JABWQA011647398.1_31_PB1	53.7	67	211	11	1	64	1.67E-18	70.9	no
SRR13478245_contig-28000011	JABWQA011647398.1_31_PB1	44.7	38	146	33	197	230	3.45E-06	34.7	no
SRR13478245_contig-38000007	LMAV011341161.1_164_NP	47.9	48	247	104	43	90	5.32E-12	49.7	no
SRR13478245_contig-41000006	JXUM01072996.1_139_NP	49	49	2	148	358	406	1.99E-12	52	no
SRR13478245_contig-43000013	JAJPPM010000005.1_91_NP	53.2	47	143	3	95	141	6.71E-14	55.8	no
SRR13478245_contig-95000011	JABWQA011504615.1_29_PB1	58.1	31	103	11	26	56	2.97E-09	42	no
SRR13478585_contig-36000016	JAJPPM010000005.1_92_NP	69.8	43	4	132	44	86	1.98E-19	67	no
SRR13478585_contig-39000012	SWKZ01003044.1_285_NP	40.7	27	88	8	320	346	2.70E-04	28.9	no
SRR13478585_contig-40000007	JAJPPM010000005.1_91_NP	56.1	41	1	123	104	144	6.43E-13	52.8	no
SRR13478585_contig-9000009	LMAV011835791.1_163_NP	57.7	52	7	162	37	88	1.74E-18	65.9	no
SRR1645076_contig-1_2	AAGE02013194.1_2_PB1	39.1	271	58	849	179	435	9.03E-45	157	yes
SRR1645076_contig-1000019_2	MNAF02000686.1_205_GP	33.7	95	703	984	19	111	7.13E-12	54.7	no
SRR1645076_contig-30000018_2	JABWQA011647398.1_31_PB1	50.6	85	277	23	1	81	2.97E-20	77.8	no
SRR1645076_contig-33000005_2	JXUM01088862.1_137_HP2	29	62	282	100	12	73	4.17E-06	36.6	no
SRR1645076_contig-5_2	JAJPPM010000005.1_91_NP	63.2	277	94	924	1	276	9.79E-127	368	no
SRR1645076_contig-742000000	JABWQA011647398.1_31_PB1	39	41	113	3	90	130	2.55E-05	32	no
SRR1645076_contig-892000017	JAJPPM010000004.1_105_GP	39.5	38	122	12	314	351	2.05E-04	29.3	no
SRR1795232_contig-1000009	AAGE02013194.1_2_PB1	40.2	276	1006	191	166	435	3.80E-50	166	yes
SRR1795232_contig-1000012	JABWQA011460385.1_38_NP	43.1	232	293	985	1	229	6.58E-59	184	yes
SRR1795232_contig-1000015_2	JAJPPM010001314.1_97_GP	24.6	426	28	1272	1	372	1.22E-36	132	no
SRR1795232_contig-102000007	JABWQA011647398.1_31_PB1	55.6	45	141	7	3	46	1.03E-10	48.9	no
SRR1795232_contig-138000008_2	JXPU01078061.1_112_NP	51.9	104	314	3	138	241	6.02E-33	110	no
SRR1795232_contig-14	JAJPPM010001314.1_97_GP	23.6	330	25	993	1	281	1.94E-31	115	no
SRR1795232_contig-17000009_2	JAJPPM010000601.1_94_NP	40.4	166	101	595	1	166	7.37E-35	116	no
SRR1795232_contig-20000006_2	MNAF02001059.1_217_HP2	24.8	101	257	559	41	137	3.07E-06	38.1	no
SRR1795232_contig-243000005	AAGE02014569.1_9_NP	43.3	67	6	206	317	383	4.24E-18	68.9	no
SRR1795232_contig-2645000016	JABWQA011504615.1_29_PB1	52.9	34	9	110	117	147	9.75E-07	35	no
SRR1795232_contig-27000000	JABWQA011647398.1_31_PB1	37.9	132	2	397	42	167	2.34E-22	84	no
SRR1795232_contig-3401000011	JAJPPM010001987.1_93_NP	42.9	28	11	94	206	233	3.26E-06	33.5	no
SRR1795232_contig-36000002_2	JABWQA011647398.1_31_PB1	41.4	140	43	462	237	376	1.93E-28	101	no
SRR1795232_contig-366000001	JAFDOQ010000565.1_67_NP	36.4	44	21	152	151	194	4.14E-06	34.7	no
SRR1795232_contig-9000000_2	JABWQA011647398.1_31_PB1	36.6	224	654	1	3	217	3.79E-36	126	no
SRR1795232_contig-9000001_2	JABWQA011693063.1_40_NP	45.7	127	3	383	79	203	1.71E-37	123	no
SRR18056563_contig-10000011	AAGE02013193.1_15_PB1	39.1	110	2	331	23	129	3.97E-20	73.6	yes
SRR18056563_contig-10000011_2	AAGE02013193.1_15_PB1	39.1	110	2	331	23	129	3.97E-20	73.6	yes
SRR18056563_contig-12	AAGE02013194.1_2_PB1	39.6	465	45	1418	1	435	1.57E-87	270	yes
SRR18056563_contig-12_2	AAGE02013194.1_2_PB1	39.6	465	45	1418	1	435	1.57E-87	270	yes
SRR18056563_contig-2000004	MNAF02001287.1_208_NP	38.7	225	833	165	28	250	8.61E-43	142	no
SRR18056563_contig-2000004_2	MNAF02001287.1_208_NP	38.7	225	833	165	28	250	8.61E-43	142	no
SRR18056563_contig-2000016	JAJPPM010000005.1_91_NP	64.8	250	1178	429	28	276	6.57E-119	340	no
SRR18056563_contig-2000016_2	JAJPPM010000005.1_91_NP	64.8	250	1178	429	28	276	6.57E-119	340	no
SRR18056563_contig-23000012	JABWQA011460385.1_38_NP	44.7	76	302	75	154	229	9.51E-21	76.3	no
SRR18056563_contig-23000012_2	JABWQA011460385.1_38_NP	44.7	76	302	75	154	229	9.51E-21	76.3	no
SRR18056563_contig-33000009	JABWQA011647398.1_31_PB1	46.3	80	240	1	237	316	1.08E-16	66.2	no
SRR18056563_contig-33000009_2	JABWQA011647398.1_31_PB1	46.3	80	240	1	237	316	1.08E-16	66.2	no
SRR18056563_contig-375000017	JAJPPM010001987.1_93_NP	37.5	48	14	158	229	276	7.49E-05	30.8	yes
SRR18056563_contig-375000017_2	JAJPPM010001987.1_93_NP	37.5	48	14	158	229	276	7.49E-05	30.8	yes
SRR18056563_contig-4	MNAF02000686.1_205_GP	35.7	70	683	889	19	87	1.14E-09	48.1	no
SRR18056563_contig-4_2	MNAF02000686.1_205_GP	35.7	70	683	889	19	87	1.14E-09	48.1	no
SRR18056563_contig-5000008	JABWQA011647398.1_31_PB1	44.7	161	557	75	15	167	6.15E-37	125	no
SRR18056563_contig-5000008_2	JABWQA011647398.1_31_PB1	44.7	161	557	75	15	167	6.15E-37	125	no
SRR18056563_contig-5000011	NIGP01000001.1_266_GP	24.2	264	1001	228	132	372	2.77E-16	72.4	no
SRR18056563_contig-5000011_2	NIGP01000001.1_266_GP	24.2	264	1001	228	132	372	2.77E-16	72.4	no
SRR18056563_contig-5000012	AAGE02014569.1_9_NP	50	126	1	378	271	394	2.76E-40	135	no
SRR18056563_contig-5000012_2	AAGE02014569.1_9_NP	50	126	1	378	271	394	2.76E-40	135	no
SRR18056563_contig-7000001	JXUM01088862.1_137_HP2	29	62	506	324	12	73	1.13E-05	36.6	no
SRR18056563_contig-7000001_2	JXUM01088862.1_137_HP2	29	62	506	324	12	73	1.13E-05	36.6	no
SRR18056563_contig-746000008	JAJPPM010000005.1_92_NP	53.6	28	64	147	9	34	1.43E-04	29.3	no
SRR18056563_contig-746000008_2	JAJPPM010000005.1_92_NP	53.6	28	64	147	9	34	1.43E-04	29.3	no
SRR18056564_contig-1000017	NIGP01000001.1_266_GP	24.2	264	488	1261	132	372	7.66E-16	72.4	no
SRR18056564_contig-1000017_2	NIGP01000001.1_266_GP	24.2	264	488	1261	132	372	7.66E-16	72.4	no
SRR18056564_contig-11	JAJPPM010000005.1_91_NP	63.2	277	1220	390	1	276	3.15E-129	367	no
SRR18056564_contig-11_2	JAJPPM010000005.1_91_NP	63.2	277	1220	390	1	276	3.15E-129	367	no
SRR18056564_contig-13	AAGE02013194.1_2_PB1	39.6	465	2321	948	1	435	4.30E-84	270	yes
SRR18056564_contig-13_2	AAGE02013194.1_2_PB1	39.6	465	2321	948	1	435	4.30E-84	270	yes
SRR18056564_contig-3000004	MNAF02001287.1_208_NP	38	158	558	88	95	250	1.79E-27	97.4	no
SRR18056564_contig-3000004_2	MNAF02001287.1_208_NP	38	158	558	88	95	250	1.79E-27	97.4	no
SRR18056564_contig-7000012	JXUM01088862.1_137_HP2	29	62	91	273	12	73	1.09E-05	36.6	no
SRR18056564_contig-7000012_2	JXUM01088862.1_137_HP2	29	62	91	273	12	73	1.09E-05	36.6	no
SRR18056566_contig-16	JABWQA011647398.1_31_PB1	40.4	453	2317	959	3	434	5.32E-86	273	yes
SRR18056566_contig-16_2	JABWQA011647398.1_31_PB1	40.4	453	2317	959	3	434	5.32E-86	273	yes
SRR18056566_contig-17000007	JABWQA011693063.1_40_NP	48.6	107	20	340	97	203	1.00E-34	116	no
SRR18056566_contig-17000007_2	JABWQA011693063.1_40_NP	48.6	107	20	340	97	203	1.00E-34	116	no
SRR18056566_contig-2000006	JAJPPM010001314.1_97_GP	24.6	362	435	1508	5	316	9.27E-33	122	no
SRR18056566_contig-2000006_2	JAJPPM010001314.1_97_GP	24.6	362	435	1508	5	316	9.27E-33	122	no
SRR18056566_contig-3223000014	JABWQA011647398.1_31_PB1	57.6	33	3	101	247	279	5.02E-06	33.9	no
SRR18056566_contig-3223000014_2	JABWQA011647398.1_31_PB1	57.6	33	3	101	247	279	5.02E-06	33.9	no
SRR18056566_contig-6000008	NIGP01003054.1_273_NP	43.7	323	966	1	49	344	2.02E-83	251	no
SRR18056566_contig-6000008_2	NIGP01003054.1_273_NP	43.7	323	966	1	49	344	2.02E-83	251	no
SRR18056566_contig-67000013	SWKZ01018525.1_287_HP2	25.7	101	227	529	41	137	1.65E-05	35.8	yes
SRR18056566_contig-67000013_2	SWKZ01018525.1_287_HP2	25.7	101	227	529	41	137	1.65E-05	35.8	yes
SRR18056566_contig-98000000	JAJPPM010000601.1_94_NP	42.2	102	55	357	1	102	3.70E-21	78.2	no
SRR18056566_contig-98000000_2	JAJPPM010000601.1_94_NP	42.2	102	55	357	1	102	3.70E-21	78.2	no
SRR18056568_contig-434000007	JABWQA011647398.1_31_PB1	46.9	49	2	148	253	301	1.72E-08	40.8	no
SRR18056568_contig-434000007_2	JABWQA011647398.1_31_PB1	46.9	49	2	148	253	301	1.72E-08	40.8	no
SRR18056568_contig-445000012	SWKZ01017995.1_300_GP	29.8	47	142	2	107	152	6.60E-06	33.5	no
SRR18056568_contig-445000012_2	SWKZ01017995.1_300_GP	29.8	47	142	2	107	152	6.60E-06	33.5	no
SRR18056568_contig-49000015	JAJPPM010000601.1_94_NP	43	79	250	14	12	90	2.74E-18	68.9	no
SRR18056568_contig-49000015_2	JAJPPM010000601.1_94_NP	43	79	250	14	12	90	2.74E-18	68.9	no
SRR18056569_contig-10	JAJPPM010000005.1_91_NP	63.2	277	233	1063	1	276	5.75E-127	369	no
SRR18056569_contig-10_2	JAJPPM010000005.1_91_NP	63.2	277	233	1063	1	276	5.75E-127	369	no
SRR18056569_contig-1000000	AAGE02014569.1_9_NP	41.2	422	315	1577	1	394	2.58E-104	315	yes
SRR18056569_contig-1000000_2	AAGE02014569.1_9_NP	41.2	422	315	1577	1	394	2.58E-104	315	yes
SRR18056569_contig-1000013	JABWQA011647398.1_31_PB1	39.4	459	88	1446	3	434	2.64E-85	272	yes
SRR18056569_contig-1000013_2	JABWQA011647398.1_31_PB1	39.4	459	88	1446	3	434	2.64E-85	272	yes
SRR18056569_contig-17000018	JAJPPM010001314.1_97_GP	25.1	378	1612	500	44	372	2.06E-35	130	no
SRR18056569_contig-17000018_2	JAJPPM010001314.1_97_GP	25.1	378	1612	500	44	372	2.06E-35	130	no
SRR18056569_contig-2000001	JABWQA011647398.1_31_PB1	41.1	338	994	2	1	311	9.60E-63	200	yes
SRR18056569_contig-2000001_2	JABWQA011647398.1_31_PB1	41.1	338	994	2	1	311	9.60E-63	200	yes
SRR18056569_contig-74000002	MNAF02000686.1_205_GP	30.5	95	25	306	19	112	4.34E-13	53.9	no
SRR18056569_contig-74000002_2	MNAF02000686.1_205_GP	30.5	95	25	306	19	112	4.34E-13	53.9	no
SRR18056569_contig-8000016	JXUM01088862.1_137_HP2	27.7	148	101	544	12	138	6.84E-11	51.2	no
SRR18056569_contig-8000016_2	JXUM01088862.1_137_HP2	27.7	148	101	544	12	138	6.84E-11	51.2	no
SRR18056569_contig-9000011	JABWQA011504615.1_29_PB1	43.2	118	866	513	37	151	8.78E-26	93.2	no
SRR18056569_contig-9000011_2	JABWQA011504615.1_29_PB1	43.2	118	866	513	37	151	8.78E-26	93.2	no
SRR18056570_contig-1227000010	JAJPPM010000004.1_105_GP	23.1	182	4	519	197	351	1.15E-08	47.8	no
SRR18056570_contig-1342000002	JABWQA011647398.1_31_PB1	40	250	45	785	1	230	2.93E-46	154	no
SRR18056570_contig-154000002	JABWQA011504615.1_29_PB1	51.3	39	16	132	25	63	1.52E-08	40.4	no
SRR18056570_contig-19000010	JABWQA011693063.1_40_NP	48.1	79	3	239	109	187	1.41E-26	89.7	no
SRR18056570_contig-340000000	JABWQA011460385.1_38_NP	43.6	39	123	7	191	229	3.63E-11	48.1	no
SRR18056570_contig-39000013	AAGE02013194.1_2_PB1	41.6	245	13	735	201	435	3.72E-45	156	yes
SRR18056570_contig-422000001	JXPU01078061.1_112_NP	37.5	56	146	3	257	311	1.93E-06	35	no
SRR18056570_contig-508000016	JAJPPM010000005.1_91_NP	63.2	277	2534	1704	1	276	4.10E-121	369	no
SRR18056570_contig-79000018	SWKZ01017995.1_300_GP	25.4	138	638	228	48	177	2.87E-09	47.8	yes
SRR18056570_contig-942000002	AAGE02014569.1_9_NP	62.9	35	14	118	291	325	1.04E-13	55.1	no
SRR18056570_contig-98000013	JAFDOQ010000565.1_64_NP	37.8	45	10	144	200	244	8.01E-06	33.5	no
SRR18056571_contig-10000004	MNAF02001287.1_208_NP	38	158	558	88	95	250	1.79E-27	97.4	no
SRR18056571_contig-10000004_2	MNAF02001287.1_208_NP	38	158	558	88	95	250	1.79E-27	97.4	no
SRR18056571_contig-1000016	JAJPPM010001314.1_97_GP	27.2	382	1137	1	44	380	1.13E-51	171	no
SRR18056571_contig-1000016_2	JAJPPM010001314.1_97_GP	27.2	382	1137	1	44	380	1.13E-51	171	no
SRR18056571_contig-1279000011	JABWQA011647398.1_31_PB1	47.4	38	122	9	120	157	4.22E-08	39.3	no
SRR18056571_contig-1279000011_2	JABWQA011647398.1_31_PB1	47.4	38	122	9	120	157	4.22E-08	39.3	no
SRR18056571_contig-1382000003	JABWQA011647398.1_31_PB1	38.4	164	27	497	179	331	6.03E-24	89.7	yes
SRR18056571_contig-1382000003_2	JABWQA011647398.1_31_PB1	38.4	164	27	497	179	331	6.03E-24	89.7	yes
SRR18056571_contig-139000006	JABWQA011504615.1_29_PB1	48	50	3	152	106	152	1.12E-09	43.9	no
SRR18056571_contig-139000006_2	JABWQA011504615.1_29_PB1	48	50	3	152	106	152	1.12E-09	43.9	no
SRR18056571_contig-1457000000	JABWQA011504615.1_29_PB1	43.3	30	26	115	63	92	9.66E-04	26.9	no
SRR18056571_contig-1457000000_2	JABWQA011504615.1_29_PB1	43.3	30	26	115	63	92	9.66E-04	26.9	no
SRR18056571_contig-1600000006	AAGE02013194.1_2_PB1	65.7	35	110	6	28	60	1.28E-10	46.2	no
SRR18056571_contig-1600000006_2	AAGE02013194.1_2_PB1	65.7	35	110	6	28	60	1.28E-10	46.2	no
SRR18056571_contig-16000004	AAGE02016037.1_7_NP	64.2	159	57	533	1	159	3.42E-74	217	no
SRR18056571_contig-16000004_2	AAGE02016037.1_7_NP	64.2	159	57	533	1	159	3.42E-74	217	no
SRR18056571_contig-1890000016	JAJPPM010000005.1_91_NP	91.4	35	105	1	185	219	3.00E-20	72.4	no
SRR18056571_contig-1890000016_2	JAJPPM010000005.1_91_NP	91.4	35	105	1	185	219	3.00E-20	72.4	no
SRR18056571_contig-209000002	JABWQA011647398.1_31_PB1	43.4	122	27	392	15	133	5.33E-26	94	no
SRR18056571_contig-209000002_2	JABWQA011647398.1_31_PB1	43.4	122	27	392	15	133	5.33E-26	94	no
SRR18056571_contig-22000003	JAFDOQ010000565.1_67_NP	32.1	106	1	315	89	194	6.68E-13	55.1	no
SRR18056571_contig-22000003_2	JAFDOQ010000565.1_67_NP	32.1	106	1	315	89	194	6.68E-13	55.1	no
SRR18056571_contig-28000019	AAGE02014569.1_9_NP	44.7	103	310	1	229	329	1.10E-24	89	yes
SRR18056571_contig-28000019_2	AAGE02014569.1_9_NP	44.7	103	310	1	229	329	1.10E-24	89	yes
SRR18056571_contig-298000004	AAGE02009150.1_8_NP	63.8	47	142	2	13	59	4.81E-19	65.9	no
SRR18056571_contig-298000004_2	AAGE02009150.1_8_NP	63.8	47	142	2	13	59	4.81E-19	65.9	no
SRR18056571_contig-38000004	JABWQA011460385.1_38_NP	44.6	65	3	197	165	229	7.17E-17	65.5	no
SRR18056571_contig-38000004_2	JABWQA011460385.1_38_NP	44.6	65	3	197	165	229	7.17E-17	65.5	no
SRR18056571_contig-5000002	JABWQA011647398.1_31_PB1	39.4	320	1900	944	133	434	1.89E-59	198	yes
SRR18056571_contig-5000002_2	JABWQA011647398.1_31_PB1	39.4	320	1900	944	133	434	1.89E-59	198	yes
SRR18056571_contig-5000010	SWKZ01003044.1_285_NP	47.5	417	1574	336	7	422	6.08E-128	373	yes
SRR18056571_contig-5000010_2	SWKZ01003044.1_285_NP	47.5	417	1574	336	7	422	6.08E-128	373	yes
SRR18056571_contig-53000008	SWKZ01003044.1_285_NP	40.8	211	1	630	213	415	8.85E-45	147	no
SRR18056571_contig-53000008_2	SWKZ01003044.1_285_NP	40.8	211	1	630	213	415	8.85E-45	147	no
SRR18056571_contig-62000015	JABWQA011647398.1_31_PB1	50	38	242	129	397	434	5.55E-04	29.6	yes
SRR18056571_contig-62000015_2	JABWQA011647398.1_31_PB1	50	38	242	129	397	434	5.55E-04	29.6	yes
SRR18056571_contig-631000005	JAJPPM010000601.1_94_NP	37.5	48	3	146	36	83	2.24E-08	40.4	no
SRR18056571_contig-631000005_2	JAJPPM010000601.1_94_NP	37.5	48	3	146	36	83	2.24E-08	40.4	no
SRR18056571_contig-71000015	JABWQA011647398.1_31_PB1	50.8	63	2	190	216	275	1.31E-13	56.6	yes
SRR18056571_contig-71000015_2	JABWQA011647398.1_31_PB1	50.8	63	2	190	216	275	1.31E-13	56.6	yes
SRR18056571_contig-76000002	JABWQA011647398.1_31_PB1	49.2	59	3	167	92	150	3.32E-13	55.1	no
SRR18056571_contig-76000002_2	JABWQA011647398.1_31_PB1	49.2	59	3	167	92	150	3.32E-13	55.1	no
SRR1817172_contig-135000000	JAJPPM010000705.1_80_NP	100	38	114	1	182	219	1.15E-21	76.3	no
SRR1817172_contig-142000001	JAJPPM010000705.1_81_NP	100	39	3	119	193	231	1.13E-24	85.1	no
SRR1817172_contig-155000002	JAJPPM010000705.1_80_NP	100	37	3	113	25	61	1.55E-22	78.6	no
SRR1817172_contig-217000004	JAJPPM010000705.1_81_NP	100	35	107	3	116	150	1.23E-20	73.9	no
SRR1817172_contig-243000010	AAGE02013358.1_17_NP	100	33	101	3	78	110	3.42E-20	69.7	no
SRR1817172_contig-34000004	JAJPPM010000705.1_80_NP	100	61	185	3	116	176	4.03E-39	122	no
SRR1817172_contig-6000015	JXPU01103522.1_119_NP	97.3	113	2	340	8	120	8.81E-80	224	no
SRR1817172_contig-68000007	JABWQA011657540.1_33_NP	100	46	3	140	121	166	6.30E-29	95.5	no
SRR1817172_contig-96000003	AAGE02013358.1_17_NP	100	42	128	3	39	80	4.98E-28	90.1	no
SRR1817173_contig-10000011	JAJPPM010000705.1_80_NP	100	79	1	237	119	197	1.27E-52	158	no
SRR1817173_contig-21000006	JAJPPM010000705.1_80_NP	100	56	170	3	37	92	4.22E-37	117	no
SRR1817173_contig-79000012	JXPU01103522.1_119_NP	97.4	114	360	19	7	120	2.25E-80	226	no
SRR18178401_contig-14000007	JABWQA011422761.1_39_NP	58.7	75	227	3	107	181	1.95E-25	87.4	no
SRR18178401_contig-14000007_2	JABWQA011422761.1_39_NP	58.7	75	227	3	107	181	1.95E-25	87.4	no
SRR18178401_contig-20000017	JXPU01078061.1_112_NP	36.5	74	12	221	213	286	7.29E-13	54.7	no
SRR18178401_contig-20000017_2	JXPU01078061.1_112_NP	36.5	74	12	221	213	286	7.29E-13	54.7	no
SRR18178401_contig-37000010	JABWQA011693063.1_40_NP	43.8	73	4	222	131	203	5.30E-19	70.9	no
SRR18178401_contig-37000010_2	JABWQA011693063.1_40_NP	43.8	73	4	222	131	203	5.30E-19	70.9	no
SRR18178401_contig-5000004	AAGE02014569.1_9_NP	47.6	126	20	397	260	383	1.00E-39	130	no
SRR18178401_contig-5000004_2	AAGE02014569.1_9_NP	47.6	126	20	397	260	383	1.00E-39	130	no
SRR18178401_contig-57000016	JABWQA011504615.1_29_PB1	78.6	14	48	7	25	38	4.03E-04	28.1	no
SRR18178401_contig-57000016_2	JABWQA011504615.1_29_PB1	78.6	14	48	7	25	38	4.03E-04	28.1	no
SRR18178401_contig-7000014	AAGE02013194.1_2_PB1	32.9	79	239	3	152	225	3.75E-05	33.1	no
SRR18178401_contig-7000014_2	AAGE02013194.1_2_PB1	32.9	79	239	3	152	225	3.75E-05	33.1	no
SRR18286777_contig-10000004	JXUM01088862.1_137_HP2	26.3	156	174	632	8	143	6.38E-07	40.4	no
SRR18286777_contig-159000009	JABWQA011647398.1_31_PB1	38.9	211	632	9	3	199	1.03E-37	129	no
SRR18286777_contig-207000016	MNAF02000686.1_205_GP	37.2	86	167	421	20	105	1.65E-13	58.2	no
SRR18286777_contig-2498000001	JABWQA011504615.1_29_PB1	44	125	1	375	30	151	2.55E-28	101	no
SRR18286777_contig-509000006	JAJPPM010000005.1_91_NP	73.5	275	22	846	3	276	2.56E-153	424	no
SRR18286777_contig-66000019	MNAF02001287.1_208_NP	41.4	210	672	58	45	250	2.19E-45	145	no
SRR18286780_contig-149000000	MNAF02001287.1_208_NP	41.4	210	672	58	45	250	3.62E-45	145	no
SRR18286780_contig-1790000000	JAJPPM010000005.1_92_NP	55.9	34	105	4	1	34	1.51E-10	44.7	no
SRR18286780_contig-2089000007	JAJPPM010000005.1_91_NP	76.8	177	950	420	101	276	1.37E-99	288	no
SRR18286780_contig-3862000010	JABWQA011647398.1_31_PB1	61.5	52	33	188	15	64	6.54E-18	68.6	no
SRR18286780_contig-4302000001	JABWQA011504615.1_29_PB1	51.4	35	1222	1118	120	151	9.11E-04	32.3	no
SRR18286780_contig-439000006	LMAV011835791.1_163_NP	56	50	2	151	39	88	4.01E-17	62.4	no
SRR18286780_contig-542000001	JAJPPM010000005.1_92_NP	68.9	90	97	366	3	92	2.13E-44	133	no
SRR18286780_contig-624000011	MNAF02000686.1_205_GP	33.9	59	803	627	47	105	6.05E-06	37.4	no
SRR18286780_contig-89000013	JXUM01088862.1_137_HP2	29.5	88	311	51	8	90	6.23E-07	38.5	no
SRR18286785_contig-101000000	JAJPPM010000005.1_91_NP	87.5	88	1	264	126	213	3.20E-57	170	no
SRR18286785_contig-214000000	MNAF02001287.1_208_NP	52.8	108	413	90	71	178	1.55E-35	116	no
SRR18286785_contig-2225000017	JAJPPM010000005.1_91_NP	69.4	49	149	3	76	124	1.44E-21	76.6	no
SRR18286785_contig-24000009	MNAF02001287.1_208_NP	33.7	95	440	168	160	250	7.29E-08	42.7	no
SRR18286785_contig-280000001	MNAF02000686.1_205_GP	37.2	86	530	276	20	105	1.65E-13	58.2	no
SRR18286785_contig-29000008	JAJPPM010000005.1_92_NP	68.9	90	97	366	3	92	2.13E-44	133	no
SRR18286785_contig-30000001	AAGE02013194.1_2_PB1	39.2	217	3	653	225	435	2.56E-36	127	yes
SRR18286785_contig-32000010	JABWQA011647398.1_31_PB1	38.1	231	184	876	3	218	2.66E-39	135	no
SRR18286785_contig-327000006	JAJPPM010000004.1_105_GP	30	80	433	197	319	395	2.47E-06	38.5	no
SRR18286785_contig-396000008	JXUM01088862.1_137_HP2	29.5	88	71	331	8	90	7.50E-07	38.9	no
SRR2968117_contig-11000007	MNAF02001287.1_208_NP	52.9	102	312	7	77	178	2.56E-33	109	no
SRR2968117_contig-433000000	JAJPPM010000005.1_92_NP	70	40	7	126	41	80	2.98E-18	63.9	no
SRR2968117_contig-563000017	MNAF02001287.1_209_NP	44.7	38	114	1	132	169	2.43E-07	37	no
SRR2968119_contig-1000005	JXUM01088862.1_137_HP2	29	62	461	279	12	73	9.77E-06	36.6	no
SRR2968119_contig-101000019	AAGE02013194.1_2_PB1	46.8	47	2	142	392	435	1.04E-04	30.8	yes
SRR2968119_contig-15	JAJPPM010000005.1_91_NP	63.2	277	1707	877	1	276	6.57E-127	367	no
SRR2968119_contig-267000010	AAGE02013193.1_15_PB1	40.5	42	12	137	29	70	4.20E-08	38.9	no
SRR2968119_contig-29000008	JABWQA011647398.1_31_PB1	47.4	95	276	4	219	306	6.56E-16	63.9	yes
SRR2968119_contig-413000017	JABWQA011647398.1_31_PB1	41.9	43	118	2	91	133	2.31E-06	34.3	no
SRR2968123_contig-11000016	JABWQA011647398.1_31_PB1	46.2	156	496	29	1	150	1.84E-35	122	no
SRR2968123_contig-142000003	AAGE02013194.1_2_PB1	31.6	114	337	5	152	253	9.10E-10	47.4	yes
SRR2968123_contig-4000013	JXUM01088862.1_137_HP2	29	62	543	361	12	73	1.24E-05	36.6	no
SRR2968123_contig-5000019	AAGE02013194.1_2_PB1	39.2	268	3	785	182	435	3.09E-46	155	yes
SRR2968123_contig-7000015	JAJPPM010000005.1_91_NP	63.2	277	93	923	1	276	2.77E-126	367	no
SRR2968123_contig-9000000	NIGP01000001.1_266_GP	24.2	264	485	1258	132	372	5.18E-16	72.4	no
SRR3213869_contig-1027000008	AAGE02000021.1_14_NP	100	41	125	3	65	105	8.39E-27	89.7	no
SRR3213869_contig-120000017	SWKZ01010938.1_321_HP2	62.7	51	153	1	1	51	5.90E-22	75.1	no
SRR3213869_contig-1254000003	JXPU01103522.1_119_NP	100	38	2	115	27	64	7.05E-24	79.3	no
